"id","vehicle_id","trip_id","timestamp","latitude","longitude","bearing","origin","destination","route_name","direction","operator"
24135794,"4733","1115","2026-01-26 18:16:20",53.445001,-2.923499,58,Queen_Square_Bus_Station,Petherick_Road,"14",outbound,AMSY
24136150,"4733","1115","2026-01-26 18:16:24",53.44501,-2.923436,63,Queen_Square_Bus_Station,Petherick_Road,"14",outbound,AMSY
24137219,"4733","1115","2026-01-26 18:17:03",53.445688,-2.921338,55,Queen_Square_Bus_Station,Petherick_Road,"14",outbound,AMSY
24137931,"4733","1115","2026-01-26 18:17:18",53.446701,-2.919143,52,Queen_Square_Bus_Station,Petherick_Road,"14",outbound,AMSY
24139006,"4733","1115","2026-01-26 18:17:50",53.447203,-2.918018,52,Queen_Square_Bus_Station,Petherick_Road,"14",outbound,AMSY
24139364,"4733","1115","2026-01-26 18:17:57",53.447576,-2.91727,51,Queen_Square_Bus_Station,Petherick_Road,"14",outbound,AMSY
24139721,"4733","1115","2026-01-26 18:18:12",53.448716,-2.914796,53,Queen_Square_Bus_Station,Petherick_Road,"14",outbound,AMSY
24140794,"4733","1115","2026-01-26 18:18:44",53.449083,-2.913803,,Queen_Square_Bus_Station,Petherick_Road,"14",outbound,AMSY
24142233,"4733","1115","2026-01-26 18:19:17",53.449076,-2.913791,,Queen_Square_Bus_Station,Petherick_Road,"14",outbound,AMSY
23807756,"4803","1093","2026-01-26 15:55:33",53.42709,-2.950901,38,Queen_Square_Bus_Station,Petherick_Road,"14",outbound,AMSY
23808156,"4803","1093","2026-01-26 15:55:45",53.428091,-2.949756,31,Queen_Square_Bus_Station,Petherick_Road,"14",outbound,AMSY
23809738,"4803","1093","2026-01-26 15:56:09",53.428481,-2.949226,51,Queen_Square_Bus_Station,Petherick_Road,"14",outbound,AMSY
23810134,"4803","1093","2026-01-26 15:56:34",53.428931,-2.947828,61,Queen_Square_Bus_Station,Petherick_Road,"14",outbound,AMSY
23810923,"4803","1093","2026-01-26 15:56:52",53.429863,-2.945055,50,Queen_Square_Bus_Station,Petherick_Road,"14",outbound,AMSY
23812106,"4803","1093","2026-01-26 15:57:18",53.43011,-2.944546,41,Queen_Square_Bus_Station,Petherick_Road,"14",outbound,AMSY
23812892,"4803","1093","2026-01-26 15:57:39",53.430758,-2.943336,42,Queen_Square_Bus_Station,Petherick_Road,"14",outbound,AMSY
23813286,"4803","1093","2026-01-26 15:57:49",53.431733,-2.941643,45,Queen_Square_Bus_Station,Petherick_Road,"14",outbound,AMSY
23814472,"4803","1093","2026-01-26 15:58:25",53.433103,-2.939238,38,Queen_Square_Bus_Station,Petherick_Road,"14",outbound,AMSY
23815649,"4803","1093","2026-01-26 15:58:52",53.433718,-2.938131,52,Queen_Square_Bus_Station,Petherick_Road,"14",outbound,AMSY
23816038,"4803","1093","2026-01-26 15:58:59",53.43395,-2.93751,61,Queen_Square_Bus_Station,Petherick_Road,"14",outbound,AMSY
23817210,"4803","1093","2026-01-26 15:59:30",53.43407,-2.937051,60,Queen_Square_Bus_Station,Petherick_Road,"14",outbound,AMSY
23817603,"4803","1093","2026-01-26 15:59:45",53.434581,-2.935453,53,Queen_Square_Bus_Station,Petherick_Road,"14",outbound,AMSY
23818481,"4803","1093","2026-01-26 16:00:10",53.43501,-2.934716,54,Queen_Square_Bus_Station,Petherick_Road,"14",outbound,AMSY
23818879,"4803","1093","2026-01-26 16:00:24",53.435245,-2.93436,40,Queen_Square_Bus_Station,Petherick_Road,"14",outbound,AMSY
23819274,"4803","1093","2026-01-26 16:00:31",53.435645,-2.933813,39,Queen_Square_Bus_Station,Petherick_Road,"14",outbound,AMSY
23820064,"4803","1093","2026-01-26 16:01:04",53.436085,-2.933351,,Queen_Square_Bus_Station,Petherick_Road,"14",outbound,AMSY
23821648,"4803","1093","2026-01-26 16:01:40",53.437375,-2.932673,11,Queen_Square_Bus_Station,Petherick_Road,"14",outbound,AMSY
23822828,"4803","1093","2026-01-26 16:02:13",53.437858,-2.93256,,Queen_Square_Bus_Station,Petherick_Road,"14",outbound,AMSY
23823216,"4803","1093","2026-01-26 16:02:22",53.438275,-2.932593,355,Queen_Square_Bus_Station,Petherick_Road,"14",outbound,AMSY
23823605,"4803","1093","2026-01-26 16:02:29",53.439003,-2.932781,352,Queen_Square_Bus_Station,Petherick_Road,"14",outbound,AMSY
23824380,"4803","1093","2026-01-26 16:02:45",53.440878,-2.932685,6,Queen_Square_Bus_Station,Petherick_Road,"14",outbound,AMSY
23824767,"4803","1093","2026-01-26 16:02:59",53.441313,-2.932566,,Queen_Square_Bus_Station,Petherick_Road,"14",outbound,AMSY
23833060,"4803","1093","2026-01-26 16:06:27",53.442566,-2.930955,59,Queen_Square_Bus_Station,Petherick_Road,"14",outbound,AMSY
23833855,"4803","1093","2026-01-26 16:06:45",53.442571,-2.930938,,Queen_Square_Bus_Station,Petherick_Road,"14",outbound,AMSY
23834252,"4803","1093","2026-01-26 16:07:00",53.442595,-2.930633,84,Queen_Square_Bus_Station,Petherick_Road,"14",outbound,AMSY
23834647,"4803","1093","2026-01-26 16:07:10",53.442968,-2.929448,59,Queen_Square_Bus_Station,Petherick_Road,"14",outbound,AMSY
23835040,"4803","1093","2026-01-26 16:07:19",53.443398,-2.928383,58,Queen_Square_Bus_Station,Petherick_Road,"14",outbound,AMSY
23836219,"4803","1093","2026-01-26 16:07:52",53.443518,-2.927898,62,Queen_Square_Bus_Station,Petherick_Road,"14",outbound,AMSY
23837005,"4803","1093","2026-01-26 16:08:17",53.443771,-2.927001,61,Queen_Square_Bus_Station,Petherick_Road,"14",outbound,AMSY
23837791,"4803","1093","2026-01-26 16:08:25",53.444173,-2.925813,63,Queen_Square_Bus_Station,Petherick_Road,"14",outbound,AMSY
23838571,"4803","1093","2026-01-26 16:08:45",53.444996,-2.92335,58,Queen_Square_Bus_Station,Petherick_Road,"14",outbound,AMSY
23839736,"4803","1093","2026-01-26 16:09:22",53.445711,-2.921278,56,Queen_Square_Bus_Station,Petherick_Road,"14",outbound,AMSY
23840510,"4803","1093","2026-01-26 16:09:39",53.446703,-2.919276,47,Queen_Square_Bus_Station,Petherick_Road,"14",outbound,AMSY
23841673,"4803","1093","2026-01-26 16:10:10",53.447061,-2.918441,17,Queen_Square_Bus_Station,Petherick_Road,"14",outbound,AMSY
23842059,"4803","1093","2026-01-26 16:10:20",53.4472,-2.917921,54,Queen_Square_Bus_Station,Petherick_Road,"14",outbound,AMSY
23843219,"4803","1093","2026-01-26 16:10:52",53.448295,-2.915558,52,Queen_Square_Bus_Station,Petherick_Road,"14",outbound,AMSY
23844394,"4803","1093","2026-01-26 16:11:25",53.448295,-2.915558,,Queen_Square_Bus_Station,Petherick_Road,"14",outbound,AMSY
23845577,"4803","1093","2026-01-26 16:11:56",53.448295,-2.915558,,Queen_Square_Bus_Station,Petherick_Road,"14",outbound,AMSY
23847156,"4803","1093","2026-01-26 16:12:29",53.448295,-2.915558,,Queen_Square_Bus_Station,Petherick_Road,"14",outbound,AMSY
23848329,"4803","1093","2026-01-26 16:13:02",53.448295,-2.915558,,Queen_Square_Bus_Station,Petherick_Road,"14",outbound,AMSY
23849503,"4803","1093","2026-01-26 16:13:35",53.448305,-2.915551,,Queen_Square_Bus_Station,Petherick_Road,"14",outbound,AMSY
23850671,"4803","1093","2026-01-26 16:13:58",53.44876,-2.914603,53,Queen_Square_Bus_Station,Petherick_Road,"14",outbound,AMSY
23851837,"4803","1093","2026-01-26 16:14:29",53.449061,-2.913843,,Queen_Square_Bus_Station,Petherick_Road,"14",outbound,AMSY
23853010,"4803","1093","2026-01-26 16:15:02",53.449066,-2.91383,,Queen_Square_Bus_Station,Petherick_Road,"14",outbound,AMSY
23854186,"4803","1093","2026-01-26 16:15:35",53.449063,-2.913845,,Queen_Square_Bus_Station,Petherick_Road,"14",outbound,AMSY
23855755,"4803","1093","2026-01-26 16:16:08",53.449063,-2.913845,,Queen_Square_Bus_Station,Petherick_Road,"14",outbound,AMSY
23856923,"4803","1093","2026-01-26 16:16:41",53.449063,-2.913845,,Queen_Square_Bus_Station,Petherick_Road,"14",outbound,AMSY
23858070,"4803","1093","2026-01-26 16:17:14",53.449063,-2.913845,,Queen_Square_Bus_Station,Petherick_Road,"14",outbound,AMSY
23858831,"4803","1093","2026-01-26 16:17:29",53.449143,-2.913486,60,Queen_Square_Bus_Station,Petherick_Road,"14",outbound,AMSY
23859596,"4803","1093","2026-01-26 16:17:54",53.450521,-2.910443,51,Queen_Square_Bus_Station,Petherick_Road,"14",outbound,AMSY
23860755,"4803","1093","2026-01-26 16:18:24",53.451153,-2.909416,56,Queen_Square_Bus_Station,Petherick_Road,"14",outbound,AMSY
23861530,"4803","1093","2026-01-26 16:18:43",53.451981,-2.906995,56,Queen_Square_Bus_Station,Petherick_Road,"14",outbound,AMSY
23862703,"4803","1093","2026-01-26 16:19:15",53.452378,-2.905826,56,Queen_Square_Bus_Station,Petherick_Road,"14",outbound,AMSY
23863094,"4803","1093","2026-01-26 16:19:22",53.45256,-2.90536,56,Queen_Square_Bus_Station,Petherick_Road,"14",outbound,AMSY
23864261,"4803","1093","2026-01-26 16:19:54",53.452705,-2.904998,55,Queen_Square_Bus_Station,Petherick_Road,"14",outbound,AMSY
23865033,"4803","1093","2026-01-26 16:20:06",53.453078,-2.903796,80,Queen_Square_Bus_Station,Petherick_Road,"14",outbound,AMSY
23865809,"4803","1093","2026-01-26 16:20:35",53.45321,-2.902286,82,Queen_Square_Bus_Station,Petherick_Road,"14",outbound,AMSY
23866201,"4803","1093","2026-01-26 16:20:43",53.45333,-2.901108,75,Queen_Square_Bus_Station,Petherick_Road,"14",outbound,AMSY
23866979,"4803","1093","2026-01-26 16:20:52",53.453926,-2.899655,39,Queen_Square_Bus_Station,Petherick_Road,"14",outbound,AMSY
23867759,"4803","1093","2026-01-26 16:21:25",53.455243,-2.898666,19,Queen_Square_Bus_Station,Petherick_Road,"14",outbound,AMSY
23868938,"4803","1093","2026-01-26 16:21:50",53.455898,-2.898153,24,Queen_Square_Bus_Station,Petherick_Road,"14",outbound,AMSY
23870131,"4803","1093","2026-01-26 16:22:21",53.456953,-2.896486,25,Queen_Square_Bus_Station,Petherick_Road,"14",outbound,AMSY
23870530,"4803","1093","2026-01-26 16:22:30",53.457825,-2.895831,27,Queen_Square_Bus_Station,Petherick_Road,"14",outbound,AMSY
23871332,"4803","1093","2026-01-26 16:22:44",53.459205,-2.894923,21,Queen_Square_Bus_Station,Petherick_Road,"14",outbound,AMSY
23872526,"4803","1093","2026-01-26 16:23:25",53.460376,-2.893908,31,Queen_Square_Bus_Station,Petherick_Road,"14",outbound,AMSY
23873727,"4803","1093","2026-01-26 16:23:57",53.461001,-2.893706,300,Queen_Square_Bus_Station,Petherick_Road,"14",outbound,AMSY
23874530,"4803","1093","2026-01-26 16:24:12",53.461705,-2.894745,336,Queen_Square_Bus_Station,Petherick_Road,"14",outbound,AMSY
23984726,"4803","1109","2026-01-26 17:11:19",53.408208,-2.983681,,Queen_Square_Bus_Station,Petherick_Road,"14",outbound,AMSY
23985888,"4803","1109","2026-01-26 17:11:47",53.407696,-2.983698,104,Queen_Square_Bus_Station,Petherick_Road,"14",outbound,AMSY
23987042,"4803","1109","2026-01-26 17:12:17",53.407591,-2.98212,33,Queen_Square_Bus_Station,Petherick_Road,"14",outbound,AMSY
23987426,"4803","1109","2026-01-26 17:12:26",53.407591,-2.98212,,Queen_Square_Bus_Station,Petherick_Road,"14",outbound,AMSY
23987814,"4803","1109","2026-01-26 17:12:41",53.407591,-2.98212,,Queen_Square_Bus_Station,Petherick_Road,"14",outbound,AMSY
23988586,"4803","1109","2026-01-26 17:12:57",53.407591,-2.98212,,Queen_Square_Bus_Station,Petherick_Road,"14",outbound,AMSY
23990152,"4803","1109","2026-01-26 17:13:30",53.40784,-2.9815,45,Queen_Square_Bus_Station,Petherick_Road,"14",outbound,AMSY
23990543,"4803","1109","2026-01-26 17:13:52",53.407876,-2.981368,63,Queen_Square_Bus_Station,Petherick_Road,"14",outbound,AMSY
23990934,"4803","1109","2026-01-26 17:14:03",53.407781,-2.980333,115,Queen_Square_Bus_Station,Petherick_Road,"14",outbound,AMSY
23992106,"4803","1109","2026-01-26 17:14:36",53.407948,-2.979218,15,Queen_Square_Bus_Station,Petherick_Road,"14",outbound,AMSY
23993683,"4803","1109","2026-01-26 17:15:09",53.409091,-2.978546,12,Queen_Square_Bus_Station,Petherick_Road,"14",outbound,AMSY
23994876,"4803","1109","2026-01-26 17:15:42",53.409091,-2.978546,,Queen_Square_Bus_Station,Petherick_Road,"14",outbound,AMSY
23996448,"4803","1109","2026-01-26 17:16:15",53.409298,-2.978403,51,Queen_Square_Bus_Station,Petherick_Road,"14",outbound,AMSY
23997617,"4803","1109","2026-01-26 17:16:48",53.409456,-2.975046,63,Queen_Square_Bus_Station,Petherick_Road,"14",outbound,AMSY
23998799,"4803","1109","2026-01-26 17:17:21",53.40943,-2.975073,,Queen_Square_Bus_Station,Petherick_Road,"14",outbound,AMSY
24000372,"4803","1109","2026-01-26 17:17:54",53.40943,-2.975073,,Queen_Square_Bus_Station,Petherick_Road,"14",outbound,AMSY
24000769,"4803","1109","2026-01-26 17:18:15",53.409248,-2.973705,100,Queen_Square_Bus_Station,Petherick_Road,"14",outbound,AMSY
24001563,"4803","1109","2026-01-26 17:18:25",53.409081,-2.972235,99,Queen_Square_Bus_Station,Petherick_Road,"14",outbound,AMSY
24002755,"4803","1109","2026-01-26 17:18:58",53.409011,-2.970878,69,Queen_Square_Bus_Station,Petherick_Road,"14",outbound,AMSY
24003941,"4803","1109","2026-01-26 17:19:31",53.409166,-2.970556,342,Queen_Square_Bus_Station,Petherick_Road,"14",outbound,AMSY
24004336,"4803","1109","2026-01-26 17:19:41",53.409758,-2.970561,54,Queen_Square_Bus_Station,Petherick_Road,"14",outbound,AMSY
24004732,"4803","1109","2026-01-26 17:19:48",53.41002,-2.969635,67,Queen_Square_Bus_Station,Petherick_Road,"14",outbound,AMSY
24005919,"4803","1109","2026-01-26 17:20:20",53.410316,-2.968536,72,Queen_Square_Bus_Station,Petherick_Road,"14",outbound,AMSY
24007105,"4803","1109","2026-01-26 17:20:53",53.410423,-2.968206,61,Queen_Square_Bus_Station,Petherick_Road,"14",outbound,AMSY
24008292,"4803","1109","2026-01-26 17:21:26",53.410421,-2.968191,,Queen_Square_Bus_Station,Petherick_Road,"14",outbound,AMSY
24009865,"4803","1109","2026-01-26 17:21:59",53.411188,-2.968011,356,Queen_Square_Bus_Station,Petherick_Road,"14",outbound,AMSY
24011048,"4803","1109","2026-01-26 17:22:32",53.411188,-2.968011,,Queen_Square_Bus_Station,Petherick_Road,"14",outbound,AMSY
24012634,"4803","1109","2026-01-26 17:23:05",53.411188,-2.968011,,Queen_Square_Bus_Station,Petherick_Road,"14",outbound,AMSY
24013028,"4803","1109","2026-01-26 17:23:16",53.411826,-2.967826,10,Queen_Square_Bus_Station,Petherick_Road,"14",outbound,AMSY
24013424,"4803","1109","2026-01-26 17:23:28",53.412333,-2.966601,54,Queen_Square_Bus_Station,Petherick_Road,"14",outbound,AMSY
24014617,"4803","1109","2026-01-26 17:23:59",53.413886,-2.963155,38,Queen_Square_Bus_Station,Petherick_Road,"14",outbound,AMSY
24015013,"4803","1109","2026-01-26 17:24:04",53.414181,-2.962673,26,Queen_Square_Bus_Station,Petherick_Road,"14",outbound,AMSY
24015411,"4803","1109","2026-01-26 17:24:24",53.414605,-2.962786,333,Queen_Square_Bus_Station,Petherick_Road,"14",outbound,AMSY
24017009,"4803","1109","2026-01-26 17:24:56",53.414728,-2.962781,10,Queen_Square_Bus_Station,Petherick_Road,"14",outbound,AMSY
24018218,"4803","1109","2026-01-26 17:25:27",53.415021,-2.963231,316,Queen_Square_Bus_Station,Petherick_Road,"14",outbound,AMSY
24019427,"4803","1109","2026-01-26 17:26:06",53.417128,-2.965976,318,Queen_Square_Bus_Station,Petherick_Road,"14",outbound,AMSY
24020237,"4803","1109","2026-01-26 17:26:22",53.41838,-2.967408,345,Queen_Square_Bus_Station,Petherick_Road,"14",outbound,AMSY
24021465,"4803","1109","2026-01-26 17:26:51",53.41922,-2.967635,345,Queen_Square_Bus_Station,Petherick_Road,"14",outbound,AMSY
24022279,"4803","1109","2026-01-26 17:27:13",53.419615,-2.967193,65,Queen_Square_Bus_Station,Petherick_Road,"14",outbound,AMSY
24023091,"4803","1109","2026-01-26 17:27:30",53.420486,-2.964636,32,Queen_Square_Bus_Station,Petherick_Road,"14",outbound,AMSY
24023499,"4803","1109","2026-01-26 17:27:38",53.42124,-2.963786,37,Queen_Square_Bus_Station,Petherick_Road,"14",outbound,AMSY
24024721,"4803","1109","2026-01-26 17:28:11",53.422265,-2.960526,64,Queen_Square_Bus_Station,Petherick_Road,"14",outbound,AMSY
24025943,"4803","1109","2026-01-26 17:28:44",53.422251,-2.960515,,Queen_Square_Bus_Station,Petherick_Road,"14",outbound,AMSY
24027570,"4803","1109","2026-01-26 17:29:07",53.422378,-2.960213,53,Queen_Square_Bus_Station,Petherick_Road,"14",outbound,AMSY
24028386,"4803","1109","2026-01-26 17:29:27",53.422671,-2.959643,39,Queen_Square_Bus_Station,Petherick_Road,"14",outbound,AMSY
24028789,"4803","1109","2026-01-26 17:29:50",53.422988,-2.959046,56,Queen_Square_Bus_Station,Petherick_Road,"14",outbound,AMSY
24029997,"4803","1109","2026-01-26 17:30:21",53.42323,-2.958593,56,Queen_Square_Bus_Station,Petherick_Road,"14",outbound,AMSY
24031609,"4803","1109","2026-01-26 17:31:04",53.424228,-2.955846,57,Queen_Square_Bus_Station,Petherick_Road,"14",outbound,AMSY
24032810,"4803","1109","2026-01-26 17:31:29",53.424658,-2.95462,54,Queen_Square_Bus_Station,Petherick_Road,"14",outbound,AMSY
24033211,"4803","1109","2026-01-26 17:31:34",53.424858,-2.954136,53,Queen_Square_Bus_Station,Petherick_Road,"14",outbound,AMSY
24033613,"4803","1109","2026-01-26 17:31:50",53.425736,-2.952808,38,Queen_Square_Bus_Station,Petherick_Road,"14",outbound,AMSY
24034414,"4803","1109","2026-01-26 17:32:08",53.426416,-2.951878,35,Queen_Square_Bus_Station,Petherick_Road,"14",outbound,AMSY
24035618,"4803","1109","2026-01-26 17:32:39",53.426503,-2.951818,,Queen_Square_Bus_Station,Petherick_Road,"14",outbound,AMSY
24036823,"4803","1109","2026-01-26 17:33:10",53.426731,-2.95145,40,Queen_Square_Bus_Station,Petherick_Road,"14",outbound,AMSY
24038031,"4803","1109","2026-01-26 17:33:43",53.427148,-2.950956,,Queen_Square_Bus_Station,Petherick_Road,"14",outbound,AMSY
24039631,"4803","1109","2026-01-26 17:34:16",53.427148,-2.950956,,Queen_Square_Bus_Station,Petherick_Road,"14",outbound,AMSY
24040032,"4803","1109","2026-01-26 17:34:32",53.428106,-2.949835,26,Queen_Square_Bus_Station,Petherick_Road,"14",outbound,AMSY
24041645,"4803","1109","2026-01-26 17:35:15",53.428846,-2.947956,62,Queen_Square_Bus_Station,Petherick_Road,"14",outbound,AMSY
24042853,"4803","1109","2026-01-26 17:35:44",53.429836,-2.945065,55,Queen_Square_Bus_Station,Petherick_Road,"14",outbound,AMSY
24043254,"4803","1109","2026-01-26 17:35:56",53.43041,-2.943905,44,Queen_Square_Bus_Station,Petherick_Road,"14",outbound,AMSY
24044051,"4803","1109","2026-01-26 17:36:15",53.431775,-2.941661,48,Queen_Square_Bus_Station,Petherick_Road,"14",outbound,AMSY
24044450,"4803","1109","2026-01-26 17:36:23",53.432311,-2.940556,62,Queen_Square_Bus_Station,Petherick_Road,"14",outbound,AMSY
24044849,"4803","1109","2026-01-26 17:36:34",53.433091,-2.939236,33,Queen_Square_Bus_Station,Petherick_Road,"14",outbound,AMSY
24045247,"4803","1109","2026-01-26 17:36:44",53.433726,-2.938171,49,Queen_Square_Bus_Station,Petherick_Road,"14",outbound,AMSY
24046443,"4803","1109","2026-01-26 17:37:09",53.434595,-2.935388,50,Queen_Square_Bus_Station,Petherick_Road,"14",outbound,AMSY
24047628,"4803","1109","2026-01-26 17:37:42",53.435476,-2.934155,38,Queen_Square_Bus_Station,Petherick_Road,"14",outbound,AMSY
24048798,"4803","1109","2026-01-26 17:38:14",53.43734,-2.932723,10,Queen_Square_Bus_Station,Petherick_Road,"14",outbound,AMSY
24049569,"4803","1109","2026-01-26 17:38:28",53.437691,-2.932653,2,Queen_Square_Bus_Station,Petherick_Road,"14",outbound,AMSY
24049955,"4803","1109","2026-01-26 17:38:39",53.437691,-2.932653,2,Queen_Square_Bus_Station,Petherick_Road,"14",outbound,AMSY
24050340,"4803","1109","2026-01-26 17:38:55",53.438218,-2.932606,358,Queen_Square_Bus_Station,Petherick_Road,"14",outbound,AMSY
24050726,"4803","1109","2026-01-26 17:39:00",53.438636,-2.93266,354,Queen_Square_Bus_Station,Petherick_Road,"14",outbound,AMSY
24051494,"4803","1109","2026-01-26 17:39:21",53.440861,-2.932705,7,Queen_Square_Bus_Station,Petherick_Road,"14",outbound,AMSY
24052266,"4803","1109","2026-01-26 17:39:39",53.44171,-2.932565,325,Queen_Square_Bus_Station,Petherick_Road,"14",outbound,AMSY
24052696,"4803","1109","2026-01-26 17:39:59",53.442393,-2.932106,49,Queen_Square_Bus_Station,Petherick_Road,"14",outbound,AMSY
24053845,"4803","1109","2026-01-26 17:40:32",53.4425,-2.931226,55,Queen_Square_Bus_Station,Petherick_Road,"14",outbound,AMSY
24055011,"4803","1109","2026-01-26 17:41:02",53.44292,-2.929721,63,Queen_Square_Bus_Station,Petherick_Road,"14",outbound,AMSY
24055398,"4803","1109","2026-01-26 17:41:12",53.443396,-2.928338,59,Queen_Square_Bus_Station,Petherick_Road,"14",outbound,AMSY
24056178,"4803","1109","2026-01-26 17:41:36",53.443788,-2.927055,63,Queen_Square_Bus_Station,Petherick_Road,"14",outbound,AMSY
24056571,"4803","1109","2026-01-26 17:41:42",53.444073,-2.926153,61,Queen_Square_Bus_Station,Petherick_Road,"14",outbound,AMSY
24057355,"4803","1109","2026-01-26 17:41:57",53.44494,-2.923366,60,Queen_Square_Bus_Station,Petherick_Road,"14",outbound,AMSY
24058138,"4803","1109","2026-01-26 17:42:17",53.445276,-2.922616,57,Queen_Square_Bus_Station,Petherick_Road,"14",outbound,AMSY
24058528,"4803","1109","2026-01-26 17:42:35",53.445456,-2.922,58,Queen_Square_Bus_Station,Petherick_Road,"14",outbound,AMSY
24058918,"4803","1109","2026-01-26 17:42:40",53.445658,-2.921483,56,Queen_Square_Bus_Station,Petherick_Road,"14",outbound,AMSY
24059698,"4803","1109","2026-01-26 17:42:58",53.446648,-2.919211,51,Queen_Square_Bus_Station,Petherick_Road,"14",outbound,AMSY
24060872,"4803","1109","2026-01-26 17:43:29",53.446865,-2.91878,54,Queen_Square_Bus_Station,Petherick_Road,"14",outbound,AMSY
24061656,"4803","1109","2026-01-26 17:43:46",53.447013,-2.918458,52,Queen_Square_Bus_Station,Petherick_Road,"14",outbound,AMSY
24062048,"4803","1109","2026-01-26 17:44:05",53.447485,-2.917418,50,Queen_Square_Bus_Station,Petherick_Road,"14",outbound,AMSY
24063618,"4803","1109","2026-01-26 17:44:38",53.448206,-2.915691,50,Queen_Square_Bus_Station,Petherick_Road,"14",outbound,AMSY
24064801,"4803","1109","2026-01-26 17:45:11",53.448206,-2.915691,,Queen_Square_Bus_Station,Petherick_Road,"14",outbound,AMSY
24065995,"4803","1109","2026-01-26 17:45:44",53.448206,-2.915691,,Queen_Square_Bus_Station,Petherick_Road,"14",outbound,AMSY
24067599,"4803","1109","2026-01-26 17:46:25",53.44864,-2.914713,51,Queen_Square_Bus_Station,Petherick_Road,"14",outbound,AMSY
24068402,"4803","1109","2026-01-26 17:46:36",53.449135,-2.913445,64,Queen_Square_Bus_Station,Petherick_Road,"14",outbound,AMSY
24069601,"4803","1109","2026-01-26 17:47:09",53.450426,-2.910525,53,Queen_Square_Bus_Station,Petherick_Road,"14",outbound,AMSY
24070401,"4803","1109","2026-01-26 17:47:30",53.450886,-2.909546,51,Queen_Square_Bus_Station,Petherick_Road,"14",outbound,AMSY
24070800,"4803","1109","2026-01-26 17:47:42",53.451018,-2.909235,59,Queen_Square_Bus_Station,Petherick_Road,"14",outbound,AMSY
24071198,"4803","1109","2026-01-26 17:47:50",53.451376,-2.908296,56,Queen_Square_Bus_Station,Petherick_Road,"14",outbound,AMSY
24071599,"4803","1109","2026-01-26 17:47:58",53.451936,-2.906953,56,Queen_Square_Bus_Station,Petherick_Road,"14",outbound,AMSY
24072401,"4803","1109","2026-01-26 17:48:23",53.452408,-2.90566,57,Queen_Square_Bus_Station,Petherick_Road,"14",outbound,AMSY
24072798,"4803","1109","2026-01-26 17:48:29",53.452595,-2.905183,56,Queen_Square_Bus_Station,Petherick_Road,"14",outbound,AMSY
24073996,"4803","1109","2026-01-26 17:49:00",53.452776,-2.904868,,Queen_Square_Bus_Station,Petherick_Road,"14",outbound,AMSY
24075180,"4803","1109","2026-01-26 17:49:30",53.453053,-2.90386,79,Queen_Square_Bus_Station,Petherick_Road,"14",outbound,AMSY
24075959,"4803","1109","2026-01-26 17:49:47",53.45313,-2.902996,72,Queen_Square_Bus_Station,Petherick_Road,"14",outbound,AMSY
24076350,"4803","1109","2026-01-26 17:50:01",53.453158,-2.902266,84,Queen_Square_Bus_Station,Petherick_Road,"14",outbound,AMSY
24076737,"4803","1109","2026-01-26 17:50:07",53.453263,-2.90126,75,Queen_Square_Bus_Station,Petherick_Road,"14",outbound,AMSY
24077125,"4803","1109","2026-01-26 17:50:20",53.453918,-2.899638,39,Queen_Square_Bus_Station,Petherick_Road,"14",outbound,AMSY
24078290,"4803","1109","2026-01-26 17:50:51",53.455145,-2.898728,22,Queen_Square_Bus_Station,Petherick_Road,"14",outbound,AMSY
24079446,"4803","1109","2026-01-26 17:51:18",53.455846,-2.898168,21,Queen_Square_Bus_Station,Petherick_Road,"14",outbound,AMSY
24080605,"4803","1109","2026-01-26 17:51:51",53.45668,-2.897481,23,Queen_Square_Bus_Station,Petherick_Road,"14",outbound,AMSY
24081378,"4803","1109","2026-01-26 17:52:11",53.457055,-2.896415,23,Queen_Square_Bus_Station,Petherick_Road,"14",outbound,AMSY
24082539,"4803","1109","2026-01-26 17:52:46",53.457846,-2.895881,24,Queen_Square_Bus_Station,Petherick_Road,"14",outbound,AMSY
24082924,"4803","1109","2026-01-26 17:52:52",53.458325,-2.895573,15,Queen_Square_Bus_Station,Petherick_Road,"14",outbound,AMSY
24083308,"4803","1109","2026-01-26 17:53:01",53.459236,-2.89496,21,Queen_Square_Bus_Station,Petherick_Road,"14",outbound,AMSY
24083694,"4803","1109","2026-01-26 17:53:08",53.459971,-2.894353,29,Queen_Square_Bus_Station,Petherick_Road,"14",outbound,AMSY
24084856,"4803","1109","2026-01-26 17:53:39",53.461265,-2.894446,316,Queen_Square_Bus_Station,Petherick_Road,"14",outbound,AMSY
24085244,"4803","1109","2026-01-26 17:53:55",53.461716,-2.894885,338,Queen_Square_Bus_Station,Petherick_Road,"14",outbound,AMSY
23806982,"4836","1089","2026-01-26 15:55:12",53.447185,-2.91799,58,Queen_Square_Bus_Station,Petherick_Road,"14",outbound,AMSY
23807381,"4836","1089","2026-01-26 15:55:19",53.44748,-2.91731,53,Queen_Square_Bus_Station,Petherick_Road,"14",outbound,AMSY
23808971,"4836","1089","2026-01-26 15:55:52",53.448048,-2.916501,,Queen_Square_Bus_Station,Petherick_Road,"14",outbound,AMSY
23810157,"4836","1089","2026-01-26 15:56:31",53.448685,-2.914796,54,Queen_Square_Bus_Station,Petherick_Road,"14",outbound,AMSY
23811344,"4836","1089","2026-01-26 15:57:02",53.44875,-2.914596,,Queen_Square_Bus_Station,Petherick_Road,"14",outbound,AMSY
