ID,ais_pos_timestamp,longitude,latitude
40,21/03/2021 20:13,32.58563,29.84752
40,21/03/2021 20:34,32.5853,29.84785
40,21/03/2021 20:55,32.58552,29.84772
40,21/03/2021 21:19,32.5855,29.84718
40,21/03/2021 21:40,32.585,29.84528
40,21/03/2021 22:01,32.58343,29.84498
40,21/03/2021 22:22,32.58327,29.84492
40,21/03/2021 22:43,32.5841,29.84498
40,21/03/2021 23:04,32.58408,29.84552
40,21/03/2021 23:25,32.58197,29.84587
40,21/03/2021 23:46,32.58163,29.8487
40,22/03/2021 00:13,32.58353,29.84883
40,22/03/2021 00:34,32.58377,29.84913
40,22/03/2021 00:58,32.58382,29.8491
40,22/03/2021 01:22,32.58407,29.84905
40,22/03/2021 01:43,32.5847,29.84887
40,22/03/2021 02:04,32.5841,29.84907
40,22/03/2021 02:31,32.5848,29.84888
40,22/03/2021 02:55,32.58458,29.84902
40,22/03/2021 03:16,32.58442,29.84905
40,22/03/2021 03:37,32.58472,29.84882
40,22/03/2021 04:01,32.5842,29.84878
40,22/03/2021 04:22,32.58347,29.84928
40,22/03/2021 04:43,32.58243,29.84885
40,22/03/2021 05:07,32.58203,29.84822
40,22/03/2021 05:32,32.58278,29.8488
40,22/03/2021 05:53,32.5645,29.8542
40,22/03/2021 05:59,32.55112,29.86912
40,22/03/2021 06:13,32.54617,29.89675
40,22/03/2021 06:15,32.54553,29.89918
40,22/03/2021 06:30,32.5521,29.92295
40,22/03/2021 06:34,32.55792,29.92898
40,22/03/2021 06:45,32.579,29.94735
40,22/03/2021 06:54,32.58652,29.96885
40,22/03/2021 07:00,32.58617,29.98295
40,22/03/2021 07:15,32.57982,30.01593
40,22/03/2021 07:16,32.57953,30.0176
40,22/03/2021 07:31,32.57367,30.04872
40,22/03/2021 07:36,32.57235,30.05853
40,22/03/2021 07:51,32.57095,30.08913
40,22/03/2021 07:56,32.5707,30.10022
40,22/03/2021 08:06,32.57032,30.1242
40,22/03/2021 08:17,32.56963,30.15023
40,22/03/2021 08:22,32.56943,30.15945
40,22/03/2021 08:37,32.56885,30.18995
40,22/03/2021 08:37,32.56877,30.191
40,22/03/2021 08:54,32.55018,30.22655
40,22/03/2021 08:58,32.54395,30.236
40,22/03/2021 09:12,32.52128,30.2572
40,22/03/2021 09:18,32.50757,30.26208
40,22/03/2021 09:29,32.4823,30.26947
40,22/03/2021 09:39,32.45913,30.27678
40,22/03/2021 09:45,32.44392,30.28293
40,22/03/2021 10:22,32.38412,30.34722
40,22/03/2021 10:31,32.37395,30.36402
40,22/03/2021 17:20,32.38303,31.35463
40,22/03/2021 17:33,32.39412,31.39293
40,22/03/2021 17:35,32.3963,31.40073
40,22/03/2021 17:39,32.39965,31.41205
40,22/03/2021 17:40,32.401,31.41662
40,22/03/2021 17:45,32.40497,31.42995
40,22/03/2021 17:49,32.40922,31.44413
40,22/03/2021 18:00,32.4056,31.47838
40,22/03/2021 18:11,32.39773,31.51695
40,22/03/2021 18:13,32.3966,31.52265
40,22/03/2021 18:30,32.3929,31.57992
40,22/03/2021 18:32,32.39605,31.58538
40,22/03/2021 18:35,32.40477,31.59223
40,22/03/2021 18:48,32.4454,31.61448
41,21/03/2021 01:52,32.02464,31.68681
41,21/03/2021 02:08,32.0678,31.64854
41,21/03/2021 02:25,32.11229,31.61036
41,21/03/2021 02:40,32.15384,31.57614
41,21/03/2021 02:47,32.17181,31.56082
41,21/03/2021 02:59,32.19828,31.53724
41,21/03/2021 03:05,32.2142,31.52225
41,21/03/2021 03:07,32.21745,31.51852
41,21/03/2021 03:15,32.23042,31.50133
41,21/03/2021 03:23,32.24554,31.48191
41,21/03/2021 03:28,32.25519,31.46942
41,21/03/2021 03:30,32.25807,31.46597
41,21/03/2021 03:38,32.2738,31.44604
41,21/03/2021 03:45,32.28398,31.42756
41,21/03/2021 03:48,32.28792,31.42049
41,21/03/2021 03:50,32.28945,31.41674
41,21/03/2021 04:06,32.30073,31.38819
41,21/03/2021 04:08,32.30227,31.384
41,21/03/2021 04:09,32.30256,31.38319
41,21/03/2021 04:21,32.30641,31.36454
41,21/03/2021 04:23,32.30759,31.36145
41,21/03/2021 04:29,32.3112,31.35915
41,21/03/2021 04:49,32.30983,31.35865
41,21/03/2021 04:50,32.30982,31.3586
41,21/03/2021 05:05,32.30977,31.3588
41,21/03/2021 05:12,32.30977,31.3589
41,21/03/2021 05:31,32.30975,31.35885
41,21/03/2021 05:37,32.30971,31.35881
41,21/03/2021 05:48,32.30972,31.35885
41,21/03/2021 05:58,32.30972,31.35889
41,21/03/2021 06:13,32.3097,31.35884
41,21/03/2021 06:19,32.30974,31.35881
41,21/03/2021 06:29,32.30973,31.35876
41,21/03/2021 06:40,32.30973,31.35878
41,21/03/2021 07:01,32.30973,31.35878
41,21/03/2021 07:12,32.30975,31.35868
41,21/03/2021 07:22,32.30973,31.35875
41,21/03/2021 07:41,32.30972,31.35885
41,21/03/2021 07:43,32.30972,31.35887
41,21/03/2021 08:00,32.3097,31.35889
41,21/03/2021 08:07,32.30972,31.3589
41,21/03/2021 08:07,32.30972,31.3589
41,21/03/2021 08:17,32.3097,31.3589
41,21/03/2021 08:22,32.30971,31.35889
41,21/03/2021 08:22,32.30971,31.35889
41,21/03/2021 08:28,32.30971,31.35891
41,21/03/2021 08:36,32.30972,31.35891
41,21/03/2021 08:40,32.3097,31.35893
41,21/03/2021 08:46,32.30969,31.35895
41,21/03/2021 08:52,32.30971,31.35894
41,21/03/2021 08:53,32.30971,31.35894
41,21/03/2021 08:58,32.3097,31.35892
41,21/03/2021 09:12,32.3097,31.35885
41,21/03/2021 09:13,32.3097,31.3589
41,21/03/2021 09:34,32.30971,31.35893
41,21/03/2021 09:35,32.30971,31.35893
41,21/03/2021 09:40,32.30971,31.35879
41,21/03/2021 09:40,32.30971,31.35879
41,21/03/2021 09:51,32.30971,31.35891
41,21/03/2021 09:55,32.3097,31.3589
41,21/03/2021 09:58,32.30969,31.35884
41,21/03/2021 10:10,32.3097,31.35897
41,21/03/2021 10:16,32.3097,31.35894
41,21/03/2021 10:19,32.30969,31.35898
41,21/03/2021 10:28,32.30973,31.35893
41,21/03/2021 10:34,32.3097,31.35886
41,21/03/2021 10:44,32.30977,31.35882
41,21/03/2021 10:59,32.30975,31.359
41,21/03/2021 11:02,32.30976,31.35904
41,21/03/2021 11:02,32.30976,31.35904
41,21/03/2021 11:02,32.30976,31.35904
41,21/03/2021 11:24,32.30977,31.35904
41,21/03/2021 11:24,32.30977,31.35904
41,21/03/2021 11:36,32.30974,31.35897
41,21/03/2021 11:40,32.30978,31.35894
41,21/03/2021 11:42,32.30974,31.35899
41,21/03/2021 12:00,32.30973,31.35906
41,21/03/2021 12:06,32.3097,31.359
41,21/03/2021 12:18,32.30973,31.35906
41,21/03/2021 12:27,32.30971,31.35914
41,21/03/2021 12:36,32.30976,31.35914
41,21/03/2021 12:48,32.30972,31.3592
41,21/03/2021 12:57,32.30974,31.35917
41,21/03/2021 13:10,32.30975,31.35923
41,21/03/2021 13:21,32.3098,31.35926
41,21/03/2021 13:30,32.30974,31.35921
41,21/03/2021 13:37,32.30975,31.35926
41,21/03/2021 13:51,32.30977,31.35941
41,21/03/2021 13:57,32.30977,31.35943
41,21/03/2021 14:12,32.30978,31.35935
41,21/03/2021 14:15,32.30974,31.35934
41,21/03/2021 14:33,32.30969,31.35924
41,21/03/2021 14:54,32.30971,31.35924
41,21/03/2021 15:03,32.30974,31.35924
41,21/03/2021 15:03,32.30974,31.35924
41,21/03/2021 15:22,32.30975,31.35938
41,21/03/2021 15:38,32.30979,31.35943
41,21/03/2021 15:47,32.30981,31.35942
41,21/03/2021 15:59,32.30977,31.35945
41,21/03/2021 16:08,32.30976,31.35941
41,21/03/2021 16:15,32.30986,31.35946
41,21/03/2021 16:16,32.30985,31.35945
41,21/03/2021 16:29,32.30993,31.35958
41,21/03/2021 16:33,32.30993,31.35957
41,22/03/2021 02:20,32.30468,30.57785
41,22/03/2021 02:21,32.3044,30.57636
41,22/03/2021 02:45,32.33494,30.51727
41,22/03/2021 03:05,32.34827,30.46149
41,22/03/2021 03:14,32.35237,30.44041
41,22/03/2021 03:26,32.35889,30.409
41,22/03/2021 03:33,32.36282,30.3884
41,22/03/2021 03:47,32.36988,30.34447
41,22/03/2021 03:48,32.36951,30.3408
41,22/03/2021 04:04,32.37757,30.31796
41,22/03/2021 04:08,32.37845,30.31734
41,22/03/2021 04:21,32.3784,30.31784
41,22/03/2021 04:30,32.37791,30.31773
41,22/03/2021 04:39,32.37759,30.31751
41,22/03/2021 04:51,32.37744,30.31731
41,22/03/2021 04:57,32.37747,30.31735
41,22/03/2021 05:12,32.37741,30.31728
41,22/03/2021 05:15,32.37737,30.31717
41,22/03/2021 05:33,32.37734,30.31714
41,22/03/2021 05:51,32.37731,30.31716
41,22/03/2021 05:54,32.37734,30.31719
41,22/03/2021 06:09,32.37739,30.3172
41,22/03/2021 06:15,32.37736,30.31721
41,22/03/2021 06:27,32.37733,30.31727
41,22/03/2021 06:36,32.37745,30.31732
41,22/03/2021 06:45,32.37753,30.31738
41,22/03/2021 06:57,32.37744,30.31738
41,22/03/2021 07:06,32.37746,30.31738
41,22/03/2021 07:18,32.37743,30.31732
41,22/03/2021 07:27,32.37742,30.31729
41,22/03/2021 07:39,32.37753,30.31726
41,22/03/2021 07:45,32.37768,30.31708
41,22/03/2021 08:00,32.37784,30.31644
41,22/03/2021 08:09,32.37826,30.31582
41,22/03/2021 08:21,32.37908,30.31482
41,22/03/2021 08:51,32.37893,30.31482
41,22/03/2021 09:15,32.37877,30.31474
41,22/03/2021 09:45,32.37882,30.31481
41,22/03/2021 10:33,32.37994,30.31501
41,22/03/2021 13:42,32.37963,30.31969
41,22/03/2021 14:03,32.40397,30.31022
41,22/03/2021 14:20,32.43449,30.28364
41,22/03/2021 14:25,32.4449,30.27781
41,22/03/2021 14:46,32.49951,30.26174
41,22/03/2021 14:55,32.52523,30.25426
41,22/03/2021 15:08,32.54438,30.23536
41,22/03/2021 15:10,32.54822,30.22946
41,22/03/2021 15:27,32.56688,30.19658
41,22/03/2021 15:28,32.5675,30.19435
41,22/03/2021 15:42,32.5687,30.17348
41,22/03/2021 15:50,32.56935,30.15874
41,22/03/2021 15:57,32.56939,30.14599
41,22/03/2021 16:10,32.57011,30.11835
41,22/03/2021 16:13,32.57025,30.1129
41,22/03/2021 16:28,32.57092,30.07822
41,22/03/2021 16:31,32.57103,30.07165
41,22/03/2021 16:43,32.57466,30.04296
41,22/03/2021 16:47,32.57602,30.03525
41,22/03/2021 16:51,32.57758,30.0265
41,22/03/2021 16:59,32.58105,30.00959
41,22/03/2021 17:12,32.58569,29.98357
41,22/03/2021 17:14,32.58603,29.9803
41,22/03/2021 17:29,32.58326,29.95611
41,22/03/2021 17:32,32.58036,29.95061
41,22/03/2021 17:53,32.55142,29.92186
41,22/03/2021 18:00,32.54563,29.91043
41,22/03/2021 18:14,32.54822,29.88362
41,22/03/2021 18:15,32.5488,29.88061
41,22/03/2021 23:55,32.54034,29.84674
42,20/03/2021 07:01,32.5804,29.77373
42,20/03/2021 07:22,32.56298,29.82761
42,20/03/2021 07:42,32.57533,29.85451
42,20/03/2021 08:01,32.55145,29.86883
42,20/03/2021 08:03,32.55012,29.87174
42,20/03/2021 08:17,32.52661,29.89727
42,20/03/2021 08:23,32.51606,29.90231
42,20/03/2021 08:32,32.51371,29.90871
42,20/03/2021 08:43,32.51385,29.91022
42,20/03/2021 08:52,32.51369,29.91059
42,20/03/2021 09:06,32.51382,29.91115
42,20/03/2021 09:09,32.51378,29.91124
42,20/03/2021 09:27,32.51386,29.91158
42,20/03/2021 09:45,32.5139,29.91177
42,20/03/2021 09:48,32.51395,29.91181
42,20/03/2021 10:03,32.51414,29.91205
42,20/03/2021 10:09,32.51429,29.91215
42,20/03/2021 10:21,32.51424,29.91213
42,20/03/2021 10:30,32.51428,29.91222
42,20/03/2021 10:39,32.51458,29.91241
42,20/03/2021 10:51,32.51443,29.91238
42,20/03/2021 10:57,32.51444,29.91241
42,20/03/2021 11:12,32.51513,29.91263
42,20/03/2021 11:15,32.51517,29.91262
42,20/03/2021 11:33,32.51499,29.9126
42,20/03/2021 11:54,32.51487,29.91256
42,20/03/2021 12:12,32.51482,29.91257
42,20/03/2021 12:15,32.51482,29.91259
42,20/03/2021 12:33,32.5149,29.91257
42,20/03/2021 12:36,32.515,29.91261
42,20/03/2021 12:51,32.51495,29.91257
42,20/03/2021 12:57,32.51492,29.91255
42,20/03/2021 13:09,32.51503,29.9126
42,20/03/2021 13:18,32.51501,29.91262
42,20/03/2021 13:27,32.5149,29.91258
42,20/03/2021 13:39,32.51499,29.91257
42,20/03/2021 13:45,32.51483,29.91259
42,20/03/2021 14:00,32.51467,29.91255
42,20/03/2021 14:06,32.51469,29.91253
42,20/03/2021 14:21,32.51489,29.91261
42,20/03/2021 14:24,32.51497,29.91261
42,20/03/2021 14:39,32.51489,29.91258
42,20/03/2021 14:42,32.51483,29.91258
42,20/03/2021 14:57,32.51459,29.9125
42,20/03/2021 15:03,32.51457,29.91251
42,20/03/2021 15:15,32.51484,29.91258
42,20/03/2021 15:24,32.51491,29.91265
42,20/03/2021 15:33,32.5151,29.91266
42,20/03/2021 15:45,32.51522,29.91265
42,20/03/2021 15:51,32.51518,29.91263
42,20/03/2021 16:09,32.51515,29.9126
42,20/03/2021 16:27,32.51536,29.91267
42,20/03/2021 16:30,32.51539,29.91267
42,20/03/2021 16:45,32.51564,29.91268
42,20/03/2021 16:51,32.51564,29.91265
42,20/03/2021 17:06,32.51538,29.91269
42,20/03/2021 17:12,32.51534,29.91264
42,20/03/2021 17:27,32.51547,29.91269
42,20/03/2021 17:33,32.51559,29.91263
42,20/03/2021 17:45,32.51569,29.91262
42,20/03/2021 17:54,32.51581,29.91264
42,20/03/2021 18:03,32.51572,29.91265
42,20/03/2021 18:15,32.51574,29.91262
42,20/03/2021 18:21,32.51572,29.9126
42,20/03/2021 18:36,32.51553,29.91253
42,20/03/2021 18:39,32.51546,29.91248
42,20/03/2021 18:57,32.51532,29.91259
42,20/03/2021 19:15,32.51526,29.91265
42,20/03/2021 19:18,32.5153,29.91265
42,20/03/2021 19:33,32.51522,29.9126
42,20/03/2021 19:39,32.51512,29.91264
42,20/03/2021 19:51,32.51523,29.91266
42,20/03/2021 20:00,32.5153,29.91269
42,20/03/2021 20:09,32.51545,29.9127
42,20/03/2021 20:21,32.51592,29.91265
42,20/03/2021 20:27,32.5158,29.91269
42,20/03/2021 20:42,32.51552,29.9127
42,20/03/2021 20:45,32.51556,29.91274
42,20/03/2021 21:03,32.51544,29.91268
42,20/03/2021 21:21,32.51536,29.91269
42,20/03/2021 21:24,32.51533,29.91265
42,20/03/2021 21:39,32.51548,29.91116
42,20/03/2021 21:44,32.52018,29.90736
42,20/03/2021 21:54,32.54298,29.90365
42,20/03/2021 22:09,32.57218,29.94029
42,20/03/2021 22:25,32.58612,29.98262
42,20/03/2021 22:29,32.58459,29.99116
42,20/03/2021 22:44,32.57675,30.03414
42,20/03/2021 22:46,32.57564,30.03985
42,20/03/2021 22:59,32.5713,30.0774
42,20/03/2021 23:07,32.57082,30.09725
42,20/03/2021 23:16,32.57045,30.121
42,20/03/2021 23:31,32.56931,30.16087
42,20/03/2021 23:47,32.5604,30.21062
42,20/03/2021 23:48,32.55949,30.21207
42,21/03/2021 00:02,32.52754,30.2537
42,21/03/2021 00:08,32.50771,30.26216
42,21/03/2021 00:18,32.47085,30.27298
42,21/03/2021 00:29,32.43627,30.28906
42,21/03/2021 00:34,32.42449,30.30133
42,21/03/2021 00:44,32.40819,30.32013
42,21/03/2021 00:49,32.40785,30.3252
42,21/03/2021 00:49,32.40788,30.32534
42,21/03/2021 01:07,32.4071,30.32913
42,21/03/2021 01:10,32.40717,30.32945
42,21/03/2021 01:28,32.40688,30.33054
42,21/03/2021 01:31,32.40686,30.33058
42,21/03/2021 01:46,32.40702,30.33047
42,21/03/2021 01:52,32.40701,30.33046
42,21/03/2021 02:04,32.407,30.3306
42,21/03/2021 02:13,32.40702,30.33066
42,21/03/2021 02:22,32.4072,30.3307
42,21/03/2021 02:34,32.40763,30.33085
42,21/03/2021 02:58,32.40813,30.33113
42,21/03/2021 03:16,32.40872,30.33121
42,21/03/2021 03:19,32.40881,30.3312
42,21/03/2021 03:34,32.40913,30.33105
42,21/03/2021 03:40,32.40916,30.33107
42,21/03/2021 03:52,32.40907,30.3311
42,21/03/2021 04:04,32.40896,30.33108
42,21/03/2021 04:10,32.40893,30.33109
42,21/03/2021 04:25,32.40911,30.33107
42,21/03/2021 04:46,32.4091,30.33107
42,21/03/2021 05:04,32.40935,30.33093
42,21/03/2021 05:07,32.4094,30.33095
42,21/03/2021 05:22,32.40929,30.33094
42,21/03/2021 05:28,32.40932,30.33096
42,21/03/2021 05:40,32.40924,30.331
42,21/03/2021 05:49,32.4093,30.33103
42,21/03/2021 05:58,32.40919,30.33108
42,21/03/2021 06:10,32.40905,30.33113
42,21/03/2021 06:16,32.40903,30.33114
42,21/03/2021 06:31,32.4092,30.3311
42,21/03/2021 06:34,32.40917,30.33111
42,21/03/2021 06:52,32.40907,30.33112
42,21/03/2021 07:13,32.40926,30.33105
42,21/03/2021 07:16,32.40926,30.33105
42,21/03/2021 07:37,32.40925,30.33103
42,21/03/2021 08:07,32.4094,30.33094
42,21/03/2021 08:10,32.40937,30.331
42,21/03/2021 08:28,32.40913,30.33108
42,21/03/2021 08:49,32.40914,30.33109
42,21/03/2021 09:19,32.40876,30.33117
42,21/03/2021 09:55,32.4086,30.33144
42,21/03/2021 10:31,32.40923,30.33126
42,21/03/2021 10:55,32.40905,30.33099
42,21/03/2021 11:44,32.38985,30.34165
42,21/03/2021 12:01,32.36932,30.38152
42,21/03/2021 12:25,32.35718,30.45375
42,21/03/2021 12:41,32.35059,30.49197
42,21/03/2021 12:46,32.34793,30.50549
42,21/03/2021 12:57,32.34245,30.53186
42,21/03/2021 13:07,32.33775,30.55508
42,21/03/2021 13:13,32.33524,30.56736
42,21/03/2021 13:28,32.33269,30.60536
42,21/03/2021 13:28,32.33322,30.60737
42,21/03/2021 13:44,32.34547,30.6585
42,21/03/2021 13:48,32.34851,30.67084
42,21/03/2021 14:00,32.35263,30.70347
42,21/03/2021 14:09,32.3455,30.72375
42,21/03/2021 14:15,32.3376,30.74011
42,21/03/2021 14:29,32.32467,30.78598
42,21/03/2021 14:30,32.32393,30.78864
42,21/03/2021 14:45,32.31713,30.83739
42,21/03/2021 14:50,32.31694,30.84918
42,21/03/2021 14:58,32.31609,30.86806
42,21/03/2021 15:01,32.31573,30.87501
42,21/03/2021 15:15,32.31483,30.90607
42,21/03/2021 15:16,32.31476,30.90831
42,21/03/2021 15:30,32.31338,30.94273
42,21/03/2021 15:31,32.31327,30.9449
42,21/03/2021 15:32,32.31315,30.94694
42,21/03/2021 15:50,32.31195,30.99412
42,21/03/2021 16:02,32.31054,31.02397
42,21/03/2021 16:10,32.30983,31.0447
42,21/03/2021 16:12,32.30969,31.04885
42,21/03/2021 16:15,32.30942,31.05736
42,21/03/2021 16:19,32.3092,31.06611
42,21/03/2021 16:33,32.30855,31.10055
42,21/03/2021 16:35,32.31002,31.1069
42,21/03/2021 16:55,32.32173,31.14521
42,21/03/2021 17:29,32.34047,31.20957
42,21/03/2021 20:58,32.71271,31.75546
43,20/03/2021 00:03,32.5575,30.21483
43,20/03/2021 00:13,32.5405,30.24117
43,20/03/2021 00:24,32.5165,30.259
43,20/03/2021 00:30,32.49867,30.26433
43,20/03/2021 00:45,32.45117,30.27933
43,20/03/2021 00:48,32.4435,30.283
43,20/03/2021 01:03,32.42383,30.314
43,20/03/2021 01:08,32.4175,30.32167
43,20/03/2021 01:18,32.40683,30.33383
43,20/03/2021 01:28,32.4005,30.34033
43,20/03/2021 01:34,32.40083,30.3395
43,20/03/2021 01:49,32.39883,30.3395
43,20/03/2021 01:50,32.39867,30.3395
43,20/03/2021 02:06,32.3975,30.34067
43,20/03/2021 02:10,32.3975,30.34067
43,20/03/2021 02:24,32.39767,30.34017
43,20/03/2021 02:30,32.39783,30.34
43,20/03/2021 02:40,32.39817,30.3395
43,20/03/2021 02:51,32.39783,30.33967
43,20/03/2021 02:55,32.39783,30.33983
43,20/03/2021 03:12,32.39767,30.34017
43,20/03/2021 03:13,32.39767,30.34017
43,20/03/2021 03:28,32.39767,30.34017
43,20/03/2021 03:33,32.39767,30.34017
43,20/03/2021 03:43,32.3975,30.34017
43,20/03/2021 03:54,32.3975,30.3405
43,20/03/2021 03:58,32.39733,30.34067
43,20/03/2021 04:13,32.3975,30.341
43,20/03/2021 04:14,32.39733,30.341
43,20/03/2021 04:29,32.39733,30.341
43,20/03/2021 04:36,32.3975,30.34117
43,20/03/2021 04:47,32.3975,30.34133
43,20/03/2021 04:57,32.3975,30.3415
43,20/03/2021 05:03,32.3975,30.3415
43,20/03/2021 05:17,32.3975,30.341
43,20/03/2021 05:19,32.3975,30.34083
43,20/03/2021 05:35,32.39833,30.33933
43,20/03/2021 05:39,32.39833,30.33933
43,20/03/2021 05:52,32.39867,30.3395
43,20/03/2021 06:03,32.39917,30.33933
43,20/03/2021 06:53,32.39767,30.34017
43,20/03/2021 07:12,32.39767,30.34133
43,20/03/2021 07:15,32.39783,30.34167
43,20/03/2021 07:30,32.39867,30.34267
43,20/03/2021 07:45,32.3995,30.34267
43,20/03/2021 07:54,32.4,30.34267
43,20/03/2021 09:56,32.401,30.34233
43,20/03/2021 10:20,32.4,30.34267
43,20/03/2021 10:56,32.3995,30.34267
43,20/03/2021 10:59,32.39933,30.34267
43,20/03/2021 11:20,32.39917,30.343
43,20/03/2021 11:41,32.4005,30.34317
43,20/03/2021 11:58,32.38867,30.34717
43,20/03/2021 12:02,32.38117,30.358
43,20/03/2021 15:00,32.31783,30.809
43,20/03/2021 15:02,32.31733,30.81517
43,20/03/2021 15:39,32.31317,30.93683
43,20/03/2021 15:40,32.313,30.94067
43,20/03/2021 15:49,32.31217,30.967
43,20/03/2021 16:12,32.30983,31.0295
43,20/03/2021 16:20,32.30917,31.0545
43,20/03/2021 16:30,32.308,31.08183
43,20/03/2021 16:33,32.30767,31.09017
43,20/03/2021 16:47,32.31633,31.12783
43,20/03/2021 16:51,32.3185,31.1365
43,20/03/2021 16:51,32.3185,31.1365
43,20/03/2021 16:54,32.321,31.1455
43,20/03/2021 17:07,32.33167,31.17917
43,20/03/2021 17:08,32.33217,31.181
43,20/03/2021 17:09,32.33283,31.183
43,20/03/2021 17:11,32.33433,31.18767
43,20/03/2021 17:14,32.33617,31.1935
43,20/03/2021 17:34,32.347,31.234
43,20/03/2021 17:38,32.35033,31.24517
43,20/03/2021 17:43,32.35517,31.26117
43,20/03/2021 17:50,32.36133,31.28533
43,20/03/2021 17:54,32.3655,31.29867
43,20/03/2021 18:02,32.3735,31.324
43,20/03/2021 18:06,32.376,31.33317
43,20/03/2021 18:08,32.37733,31.3385
43,20/03/2021 18:15,32.383,31.358
43,20/03/2021 18:21,32.38667,31.37717
43,20/03/2021 18:31,32.35783,31.3995
43,20/03/2021 18:35,32.345,31.409
43,20/03/2021 18:40,32.33017,31.42017
43,20/03/2021 18:48,32.30367,31.4405
43,20/03/2021 19:07,32.25483,31.497
43,20/03/2021 19:17,32.23317,31.52667
43,20/03/2021 19:27,32.20719,31.55656
43,20/03/2021 19:39,32.17099,31.58889
43,20/03/2021 19:51,32.13606,31.6195
43,20/03/2021 20:02,32.10356,31.6461
43,20/03/2021 20:09,32.08018,31.66524
43,20/03/2021 20:21,32.04065,31.69728
43,20/03/2021 20:24,32.03279,31.70351
43,20/03/2021 20:25,32.02857,31.70678
44,20/03/2021 00:22,32.52869,29.85384
44,20/03/2021 00:46,32.5289,29.85391
44,20/03/2021 01:12,32.52906,29.85404
44,20/03/2021 01:35,32.52878,29.85384
44,20/03/2021 01:58,32.52862,29.85378
44,20/03/2021 02:19,32.52883,29.85387
44,20/03/2021 02:40,32.52895,29.85392
44,20/03/2021 03:08,32.52845,29.85376
44,20/03/2021 03:31,32.52892,29.85394
44,20/03/2021 03:59,32.52868,29.85392
44,20/03/2021 04:19,32.5285,29.8538
44,20/03/2021 04:53,32.52856,29.85384
44,20/03/2021 05:17,32.52883,29.85398
44,20/03/2021 05:45,32.5293,29.85415
44,20/03/2021 06:08,32.52847,29.85386
44,20/03/2021 06:29,32.52816,29.85398
44,20/03/2021 06:57,32.52887,29.85413
44,20/03/2021 07:20,32.52907,29.85435
44,20/03/2021 07:40,32.52888,29.85422
44,20/03/2021 08:01,32.52832,29.85386
44,20/03/2021 08:24,32.52714,29.85413
44,20/03/2021 08:48,32.52675,29.85496
44,20/03/2021 09:08,32.5268,29.85548
44,20/03/2021 09:29,32.52731,29.85607
44,20/03/2021 09:55,32.52766,29.85633
44,20/03/2021 10:15,32.52815,29.8565
44,20/03/2021 10:38,32.52861,29.85682
44,20/03/2021 11:05,32.52868,29.85683
44,20/03/2021 11:42,32.5289,29.85673
44,20/03/2021 12:07,32.52905,29.8567
44,20/03/2021 12:31,32.52871,29.85683
44,20/03/2021 12:52,32.52895,29.85677
44,20/03/2021 13:18,32.52888,29.85684
44,20/03/2021 13:41,32.52887,29.85688
44,20/03/2021 14:05,32.52868,29.85694
44,20/03/2021 14:31,32.52901,29.85686
44,20/03/2021 14:56,32.52914,29.85676
44,20/03/2021 15:20,32.52891,29.85686
44,20/03/2021 15:40,32.52895,29.85685
44,20/03/2021 16:04,32.52918,29.85674
44,20/03/2021 16:27,32.52931,29.85671
44,20/03/2021 16:51,32.52909,29.85679
44,20/03/2021 17:35,32.52927,29.85673
44,20/03/2021 18:05,32.52925,29.85672
44,20/03/2021 18:29,32.52901,29.8568
44,20/03/2021 18:53,32.52909,29.85674
44,20/03/2021 19:17,32.52889,29.85688
44,20/03/2021 19:38,32.52898,29.85678
44,20/03/2021 20:01,32.52898,29.85679
44,20/03/2021 20:33,32.52865,29.85688
44,20/03/2021 20:56,32.52867,29.85692
44,20/03/2021 21:18,32.52868,29.85692
44,20/03/2021 21:48,32.52856,29.85694
44,20/03/2021 22:18,32.52863,29.85694
44,20/03/2021 22:39,32.5281,29.85694
44,20/03/2021 23:00,32.52789,29.85701
44,20/03/2021 23:27,32.52782,29.85707
44,20/03/2021 23:54,32.5278,29.85705
44,21/03/2021 00:20,32.52793,29.857
44,21/03/2021 00:41,32.52817,29.85698
44,21/03/2021 01:11,32.52816,29.85703
44,21/03/2021 01:42,32.52754,29.85686
44,21/03/2021 02:06,32.52823,29.85681
44,21/03/2021 02:29,32.52895,29.85633
44,21/03/2021 02:50,32.52963,29.85482
44,21/03/2021 03:13,32.52855,29.85397
44,21/03/2021 03:35,32.52829,29.85404
44,21/03/2021 03:57,32.52797,29.85401
44,21/03/2021 04:21,32.52835,29.85395
44,21/03/2021 04:44,32.52871,29.85404
44,21/03/2021 05:06,32.52895,29.85412
44,21/03/2021 05:27,32.52918,29.85423
44,21/03/2021 05:48,32.52927,29.85426
44,21/03/2021 06:10,32.52928,29.85434
44,21/03/2021 06:39,32.52925,29.85432
44,21/03/2021 07:00,32.52934,29.85439
44,21/03/2021 07:23,32.52931,29.85445
44,21/03/2021 07:47,32.52892,29.85415
44,21/03/2021 08:09,32.529,29.85429
44,21/03/2021 08:37,32.52951,29.85586
44,21/03/2021 09:06,32.52845,29.85679
44,21/03/2021 09:30,32.52838,29.85685
44,21/03/2021 09:50,32.52816,29.85688
44,21/03/2021 10:16,32.52866,29.85681
44,21/03/2021 10:38,32.529,29.85667
44,21/03/2021 11:01,32.52894,29.8567
44,21/03/2021 11:24,32.52839,29.85682
44,21/03/2021 11:57,32.52847,29.85684
